sentence_id,words,labels
395,509,O
395,9,O
395,月,O
395,18,O
395,日,O
395,14,O
395,：,O
395,00,O
395,空調,O
395,の,O
395,異常,O
395,（,O
395,圧縮,O
395,機,O
395,異常,O
395,）,O
395,を,O
395,覚,O
395,知,O
395,。,O
395,9,B-EL
395,月,I-EL
395,21,I-EL
395,日,I-EL
395,メーカ,I-EL
395,一,I-EL
395,点検,I-EL
395,を,I-EL
395,実施,I-EL
395,し,I-EL
395,、,I-EL
395,室外,I-EL
395,機,I-EL
395,4,I-EL
395,台,I-EL
395,中,I-EL
395,1,I-EL
395,台,I-EL
395,の,I-EL
395,吐出,I-EL
395,部,I-EL
395,配管,I-EL
395,から,I-EL
395,冷媒,I-EL
395,漏れ,I-EL
395,を,I-EL
395,確認,I-EL
395,し,I-EL
395,、,I-EL
395,冷媒,I-EL
395,を,I-EL
395,回収,I-EL
395,し,I-EL
395,た,I-EL
395,。,O
395,また,O
395,、,O
395,10,B-EL
395,月,I-EL
395,6,I-EL
395,日,I-EL
395,に,I-EL
395,追加,I-EL
395,の,I-EL
395,点検,I-EL
395,を,I-EL
395,行っ,I-EL
395,た,I-EL
395,ところ,I-EL
395,、,I-EL
395,運転,I-EL
395,再開,I-EL
395,し,I-EL
395,て,I-EL
395,い,I-EL
395,た,I-EL
395,室外,I-EL
395,機,I-EL
395,の,I-EL
395,1,I-EL
395,台,I-EL
395,の,I-EL
395,熱,I-EL
395,交換,I-EL
395,器,I-EL
395,上部,I-EL
395,配管,I-EL
395,から,I-EL
395,冷媒,I-EL
395,漏れ,I-EL
395,と,I-EL
395,恩,I-EL
395,われる,I-EL
395,箇所,I-EL
395,が,I-EL
395,新た,I-EL
395,に,I-EL
395,確認,I-EL
395,でき,I-EL
395,た,I-EL
395,ため,I-EL
395,、,O
395,直ちに,O
395,運転,O
395,を,O
395,停止,O
395,し,O
395,冷媒,O
395,を,O
395,回収,O
395,し,O
395,た,O
395,。,O
395,吐出,O
395,部,O
395,配管,O
395,について,O
395,は,O
395,10,O
395,月,O
395,8,O
395,日,O
395,修理,O
395,を,O
395,実施,O
395,。,O
395,熱,O
395,交換,O
395,器,O
395,上部,O
395,配管,O
395,について,O
395,は,O
395,10,O
395,月,O
395,27,O
395,日,O
395,に,O
395,修理,O
395,を,O
395,行っ,O
395,た,O
395,.,O
395,漏えい,O
395,量,O
395,は,O
395,それぞれ,O
395,10,O
395,.,O
395,28,O
395,kg,O
395,と,O
395,18,O
395,.,O
395,30,O
395,kg,O
395,だっ,O
395,た,O
395,。,O
992,011,O
992,-,O
992,372,O
992,事業,O
992,所内,O
992,で,O
992,、,O
992,10,O
992,月,O
992,16,O
992,日,O
992,から,O
992,ナフサ,O
992,水素,O
992,化,O
992,脱硫,O
992,装置,O
992,の,O
992,メンテナンス,O
992,工事,O
992,(,O
992,デスケーリング,O
992,工事,O
992,:,O
992,チューブ,O
992,内面,O
992,の,O
992,硫化,O
992,鉄,O
992,を,O
992,除去,O
992,しよ,O
992,う,O
992,と,O
992,する,O
992,もの,O
992,。,O
992,),O
992,を,O
992,実施,O
992,し,O
992,た,O
992,。,O
992,その,O
992,作業,O
992,の,O
992,一環,O
992,として,O
992,、,O
992,ナフサ,O
992,水素,O
992,化,O
992,脱硫,O
992,装置,O
992,の,O
992,熱,O
992,交換,O
992,器,O
992,の,O
992,出口,O
992,側,O
992,配管,O
992,フランジ,O
992,に,O
992,仕切,O
992,板,O
992,を,O
992,挿入,O
992,する,O
992,ため,O
992,、,O
992,フランジ,B-EL
992,開放,I-EL
992,作業,I-EL
992,に,I-EL
992,着手,I-EL
992,し,I-EL
992,リング,I-EL
992,を,I-EL
992,外し,I-EL
992,た,I-EL
992,ところ,I-EL
992,、,I-EL
992,硫化,I-EL
992,鉄,I-EL
992,による,I-EL
992,燻り,I-EL
992,が,I-EL
992,発生,I-EL
992,し,I-EL
992,た,I-EL
992,。,O
992,その後,O
992,、,O
992,漏れ,B-EO
992,込ん,I-EO
992,で,I-EO
992,い,I-EO
992,た,I-EO
992,水素,I-EO
992,による,I-EO
992,炎,I-EO
992,を,I-EO
992,確認,I-EO
992,し,I-EO
992,、,O
992,直ちに,O
992,スチーム,O
992,、,O
992,水,O
992,放射,O
992,による,O
992,初期,O
992,消火,O
992,活動,O
992,を,O
992,実施,O
992,し,O
992,た,O
992,結果,O
992,、,O
992,炎,O
992,は,O
992,消え,O
992,た,O
992,。,O
992,原因,O
992,は,O
992,、,O
992,ナフサ,O
992,水素,O
992,化,O
992,脱硫,O
992,装置,O
992,メンテナンス,O
992,工事,O
992,の,O
992,ため,O
992,、,O
992,エバケーション,O
992,、,O
992,窒素,O
992,パージ,O
992,により,O
992,、,O
992,一旦,O
992,、,O
992,系,O
992,内,O
992,から,O
992,可燃,O
992,性,O
992,ガス,O
992,の,O
992,排除,O
992,を,O
992,完了,O
992,さ,O
992,せ,O
992,た,O
992,ものの,O
992,、,O
992,水素,B-EL
992,ヘッダー,I-EL
992,より,I-EL
992,系,I-EL
992,内,I-EL
992,に,I-EL
992,水素,I-EL
992,の,I-EL
992,漏れ,I-EL
992,込み,I-EL
992,が,I-EL
992,生じ,I-EL
992,て,I-EL
992,い,I-EL
992,た,I-EL
992,こと,I-EL
992,から,I-EL
992,、,O
992,徐々に,B-C
992,系,I-C
992,内,I-C
992,の,I-C
992,水素,I-C
992,ガス,I-C
992,の,I-C
992,濃度,I-C
992,が,I-C
992,上昇,I-C
992,し,I-C
992,て,I-C
992,い,I-C
992,た,I-C
992,。,O
992,工事,B-C
992,開始,I-C
992,時,I-C
992,に,I-C
992,は,I-C
992,、,I-C
992,水素,I-C
992,ガス,I-C
992,濃度,I-C
992,が,I-C
992,爆発,I-C
992,下,I-C
992,限界,I-C
992,付近,I-C
992,に,I-C
992,到達,I-C
992,し,I-C
992,て,I-C
992,い,I-C
992,た,I-C
992,が,I-C
992,、,I-C
992,フランジ,I-C
992,開放,I-C
992,時,I-C
992,に,I-C
992,水素,I-C
992,ガス,I-C
992,と,I-C
992,配管,I-C
992,内,I-C
992,に,I-C
992,堆積,I-C
992,し,I-C
992,て,I-C
992,い,I-C
992,た,I-C
992,スケール,I-C
992,(,I-C
992,主成分,I-C
992,:,I-C
992,硫化,I-C
992,鉄,I-C
992,),I-C
992,が,I-C
992,同時に,I-C
992,排出,I-C
992,さ,I-C
992,れ,I-C
992,た,I-C
992,ため,I-C
992,、,I-C
992,硫化,I-C
992,鉄,I-C
992,と,I-C
992,酸素,I-C
992,による,I-C
992,酸化,I-C
992,反応,I-C
992,により,I-C
992,赤熱,I-C
992,し,I-C
992,燻り,I-C
992,と,I-C
992,なり,I-C
992,、,O
992,その後,B-EO
992,、,I-EO
992,その,I-EO
992,燻り,I-EO
992,が,I-EO
992,系,I-EO
992,内,I-EO
992,に,I-EO
992,漏れ,I-EO
992,込ん,I-EO
992,だ,I-EO
992,水素,I-EO
992,ガス,I-EO
992,に,I-EO
992,着火,I-EO
992,し,I-EO
992,た,I-EO
992,と,I-EO
992,推定,I-EO
992,さ,I-EO
992,れる,I-EO
992,。,O
992,今後,O
992,は,O
992,、,O
992,水素,O
992,ガス,O
992,の,O
992,漏,O
992,込み,O
992,防止,O
992,を,O
992,より,O
992,十分,O
992,な,O
992,もの,O
992,と,O
992,する,O
992,ため,O
992,、,O
992,水素,O
992,ガス,O
992,漏,O
992,込み,O
992,箇所,O
992,に対し,O
992,、,O
992,下流,O
992,側,O
992,に,O
992,ダブルバルブシャット,O
992,化,O
992,し,O
992,、,O
992,更に,O
992,漏,O
992,込み,O
992,が,O
992,推定,O
992,さ,O
992,れる,O
992,箇所,O
992,と,O
992,ダブルバルブシャット,O
992,間,O
992,を,O
992,フレアー,O
992,に,O
992,つなぐ,O
992,安全,O
992,対策,O
992,を,O
992,実施,O
992,する,O
992,。,O
992,また,O
992,、,O
992,リアクター,O
992,系,O
992,内,O
992,は,O
992,再度,O
992,窒素,O
992,パージ,O
992,を,O
992,実施,O
992,し,O
992,、,O
992,ガス,O
992,検,O
992,確認,O
992,箇所,O
992,を,O
992,開放,O
992,箇所,O
992,の,O
992,直近,O
992,を,O
992,含め,O
992,8,O
992,箇所,O
992,に,O
992,し,O
992,て,O
992,、,O
992,可燃,O
992,性,O
992,ガス,O
992,が,O
992,完全,O
992,に,O
992,排除,O
992,さ,O
992,れ,O
992,た,O
992,こと,O
992,を,O
992,確認,O
992,する,O
992,。,O
992,さらに,O
992,、,O
992,フランジ,O
992,開放,O
992,時,O
992,及び,O
992,リング,O
992,取外し,O
992,時,O
992,に,O
992,は,O
992,、,O
992,少量,O
992,の,O
992,水,O
992,を,O
992,連続,O
992,的,O
992,に,O
992,フランジ,O
992,面,O
992,に,O
992,供給,O
992,し,O
992,、,O
992,空気,O
992,と,O
992,遮断,O
992,する,O
992,とともに,O
992,、,O
992,スケール,O
992,を,O
992,湿潤,O
992,状態,O
992,と,O
992,する,O
992,。,O
250,020,O
250,-,O
250,566,O
250,・,O
250,9,O
250,月,O
250,1,O
250,日,O
250,に,O
250,、,O
250,冷凍,O
250,機,O
250,ブラインクーラー,O
250,にて,O
250,低圧,O
250,圧力,O
250,異常,O
250,発生,O
250,を,O
250,確認,O
250,。,O
250,・,O
250,9,B-C
250,月,I-C
250,2,I-C
250,日,I-C
250,に,I-C
250,、,I-C
250,メーカー,I-C
250,が,I-C
250,現地,I-C
250,調査,I-C
250,を,I-C
250,実施,I-C
250,し,I-C
250,た,I-C
250,ところ,I-C
250,、,I-C
250,No,I-C
250,.,I-C
250,1,I-C
250,サブ,I-C
250,クーラー,I-C
250,から,I-C
250,の,I-C
250,副,I-C
250,液,I-C
250,戻り,I-C
250,冷媒,I-C
250,配管,I-C
250,（,I-C
250,上側,I-C
250,）,I-C
250,に,I-C
250,亀裂,I-C
250,を,I-C
250,確認,I-C
250,。,O
396,020,O
396,-,O
396,224,O
396,7,B-EL
396,月,I-EL
396,2,I-EL
396,日,I-EL
396,14,I-EL
396,時,I-EL
396,20,I-EL
396,分,I-EL
396,、,I-EL
396,液化,I-EL
396,メチルアミン,I-EL
396,装置,I-EL
396,５,I-EL
396,階,I-EL
396,の,I-EL
396,ジメチルアミンガス,I-EL
396,検知,I-EL
396,器,I-EL
396,が,I-EL
396,発,I-EL
396,報,I-EL
396,（,I-EL
396,発,I-EL
396,報,I-EL
396,設定,I-EL
396,値,I-EL
396,は,I-EL
396,4,I-EL
396,ppm,I-EL
396,）,I-EL
396,、,I-EL
396,現場,I-EL
396,パトロール,I-EL
396,を,I-EL
396,行っ,I-EL
396,た,I-EL
396,ところ,I-EL
396,白,I-EL
396,煙,I-EL
396,を,I-EL
396,確認,I-EL
396,し,I-EL
396,た,I-EL
396,為,I-EL
396,、,I-EL
396,アミンガス,I-EL
396,の,I-EL
396,漏えい,I-EL
396,と,I-EL
396,判断,I-EL
396,し,I-EL
396,た,I-EL
396,。,O
396,14,O
396,時,O
396,32,O
396,分,O
396,　,O
396,液化,O
396,メチルアミン,O
396,装置,O
396,の,O
396,緊急,O
396,停止,O
396,、,O
396,消防,O
396,局,O
396,へ,O
396,通報,O
396,14,O
396,時,O
396,36,O
396,分,O
396,　,O
396,所内,O
396,防火,O
396,防災,O
396,隊,O
396,の,O
396,発動,O
487,021,O
487,-,O
487,260,O
487,水素,O
487,ガス,O
487,は,O
487,、,O
487,粗,O
487,アルゴン,O
487,ガス,O
487,の,O
487,精製,O
487,用,O
487,に,O
487,3,O
487,日,O
487,に,O
487,1,O
487,回,O
487,の,O
487,頻度,O
487,で,O
487,、,O
487,水素,O
487,ローリ,O
487,より,O
487,水素,O
487,ホルダー,O
487,に,O
487,受入,O
487,し,O
487,て,O
487,いる,O
487,。,O
487,また,O
487,事故,O
487,当時,O
487,、,O
487,空気,O
487,液化,O
487,分離,O
487,プラント,O
487,は,O
487,通常,O
487,運転,O
487,中,O
487,で,O
487,あっ,O
487,た,O
487,。,O
487,7,O
487,時,O
487,25,O
487,分,O
487,に,O
487,水素,O
487,受入,O
487,作業,O
487,開始,O
487,。,O
487,7,O
487,時,O
487,33,O
487,分,O
487,水素,O
487,ガス,O
487,警報,O
487,器,O
487,が,O
487,発,O
487,報,O
487,。,O
487,7,B-EL
487,時,I-EL
487,36,I-EL
487,分,I-EL
487,に,I-EL
487,発泡,I-EL
487,液,I-EL
487,にて,I-EL
487,漏れ,I-EL
487,箇所,I-EL
487,特定,I-EL
487,。,O
487,微量,B-EL
487,漏れ,I-EL
487,が,I-EL
487,ある,I-EL
487,こと,I-EL
487,を,I-EL
487,確認,I-EL
487,。,O
487,水素,O
487,ローリ,O
487,車,O
487,払出元,O
487,弁,O
487,を,O
487,閉止,O
487,し,O
487,た,O
487,。,O
717,012,O
717,-,O
717,377,O
717,事業,O
717,所内,O
717,の,O
717,停止,O
717,中,O
717,だっ,O
717,た,O
717,冷凍,O
717,設備,O
717,で,O
717,、,O
717,起動,O
717,しよ,O
717,う,O
717,と,O
717,し,O
717,た,O
717,が,O
717,起動,O
717,でき,O
717,なかっ,O
717,た,O
717,。,O
717,設備,O
717,事業,O
717,者,O
717,に,O
717,点検,O
717,を,O
717,依頼,O
717,し,O
717,た,O
717,ところ,O
717,、,O
717,フロン,O
717,側,O
717,に,O
717,水分,O
717,が,O
717,混入,O
717,し,O
717,て,O
717,いる,O
717,こと,O
717,が,O
717,判明,O
717,し,O
717,た,O
717,。,O
717,また,O
717,、,O
717,凝縮,O
717,器,O
717,内,O
717,に,O
717,フロン,O
717,が,O
717,ほとんど,O
717,無い,O
717,こと,O
717,が,O
717,判明,O
717,し,O
717,た,O
717,。,O
717,冷凍,O
717,機,O
717,に,O
717,能力,O
717,低下,O
717,が,O
717,見,O
717,られ,O
717,た,O
717,ため,O
717,、,O
717,冷水,O
717,（,O
717,ブラ,O
717,イン,O
717,）,O
717,を,O
717,抜き取り,O
717,蒸発,O
717,器,O
717,の,O
717,点検,O
717,を,O
717,実施,O
717,し,O
717,た,O
717,。,O
717,復旧,B-C
717,後,I-C
717,の,I-C
717,リーク,I-C
717,テスト,I-C
717,を,I-C
717,実施,I-C
717,する,I-C
717,ため,I-C
717,に,I-C
717,、,I-C
717,凝縮,I-C
717,器,I-C
717,の,I-C
717,冷却,I-C
717,水,I-C
717,（,I-C
717,UW,I-C
717,）,I-C
717,の,I-C
717,通,I-C
717,水,I-C
717,を,I-C
717,止め,I-C
717,た,I-C
717,まま,I-C
717,で,I-C
717,、,I-C
717,蒸発,I-C
717,器,I-C
717,に,I-C
717,冷水,I-C
717,（-,I-C
717,8,I-C
717,℃）,I-C
717,を,I-C
717,通,I-C
717,水,I-C
717,し,I-C
717,た,I-C
717,こと,I-C
717,で,I-C
717,冷凍,I-C
717,機,I-C
717,の,I-C
717,機,I-C
717,内圧,I-C
717,が,I-C
717,減圧,I-C
717,と,I-C
717,なり,I-C
717,、,I-C
717,凝縮,I-C
717,器,I-C
717,内,I-C
717,に,I-C
717,残っ,I-C
717,て,I-C
717,い,I-C
717,た,I-C
717,凝縮,I-C
717,フルオロカーボン,I-C
717,液,I-C
717,が,I-C
717,蒸発,I-C
717,し,I-C
717,た,I-C
717,。,O
717,その,O
717,際,O
717,に,O
717,、,O
717,凝縮,B-C
717,器,I-C
717,チューブ,I-C
717,内,I-C
717,の,I-C
717,冷却,I-C
717,水,I-C
717,に,I-C
717,流れ,I-C
717,が,I-C
717,なかっ,I-C
717,た,I-C
717,と,I-C
717,推測,I-C
717,さ,I-C
717,れる,I-C
717,。,O
717,原因,O
717,は,O
717,、,O
717,フルオロカーボン,B-C
717,液,I-C
717,が,I-C
717,蒸発,I-C
717,し,I-C
717,た,I-C
717,フルオロカーボン,I-C
717,液,I-C
717,面,I-C
717,付近,I-C
717,の,I-C
717,チューブ,I-C
717,が,I-C
717,局所,I-C
717,的,I-C
717,に,I-C
717,冷やさ,I-C
717,れ,I-C
717,、,I-C
717,チューブ,I-C
717,内,I-C
717,で,I-C
717,冷却,I-C
717,水,I-C
717,が,I-C
717,凍結,I-C
717,し,I-C
717,チューブ,I-C
717,の,I-C
717,破損,I-C
717,に,I-C
717,至っ,I-C
717,た,I-C
717,もの,I-C
717,と,I-C
717,推定,I-C
717,さ,I-C
717,れる,I-C
717,。,O
717,破損,B-EL
717,部分,I-EL
717,から,I-EL
717,冷却,I-EL
717,水,I-EL
717,側,I-EL
717,に,I-EL
717,漏えい,I-EL
717,し,I-EL
717,た,I-EL
717,フルオロカーボン,I-EL
717,冷却,I-EL
717,水,I-EL
717,に,I-EL
717,混入,I-EL
717,、,I-EL
717,開放,I-EL
717,型,I-EL
717,冷却,I-EL
717,塔,I-EL
717,へ,I-EL
717,の,I-EL
717,循環,I-EL
717,ライン,I-EL
717,より,I-EL
717,大気,I-EL
717,放出,I-EL
717,し,I-EL
717,た,I-EL
717,。,O
717,今後,O
717,は,O
717,、,O
717,凝縮,O
717,器,O
717,内,O
717,の,O
717,氷結,O
717,防止,O
717,対策,O
717,等,O
717,を,O
717,実施,O
717,する,O
717,とともに,O
717,同種,O
717,の,O
717,冷凍,O
717,機,O
717,へ,O
717,も,O
717,水平,O
717,展開,O
717,する,O
717,。,O
462,021,O
462,-,O
462,549,O
462,メーカー,B-EL
462,による,I-EL
462,定期,I-EL
462,自主,I-EL
462,検査,I-EL
462,において,I-EL
462,、,I-EL
462,運転,I-EL
462,状態,I-EL
462,にて,I-EL
462,微量,I-EL
462,の,I-EL
462,アルゴン,I-EL
462,漏れ,I-EL
462,を,I-EL
462,発見,I-EL
462,し,I-EL
462,た,I-EL
462,。,O
614,012,O
614,-,O
614,417,O
614,オペレーター,O
614,の,O
614,定期,O
614,巡回,O
614,中,O
614,に,O
614,五,O
614,感,O
614,により,O
614,漏えい,O
614,を,O
614,感知,O
614,し,O
614,、,O
614,調査,O
614,の,O
614,結果,O
614,、,O
614,当該,B-EL
614,バルブ,I-EL
614,(,I-EL
614,ROV,I-EL
614,-,I-EL
614,220,I-EL
614,),I-EL
614,の,I-EL
614,グランド,I-EL
614,より,I-EL
614,微量,I-EL
614,の,I-EL
614,漏えい,I-EL
614,を,I-EL
614,発見,I-EL
614,し,I-EL
614,た,I-EL
614,。,O
614,スチーム,O
614,吹付,O
614,により,O
614,可燃,O
614,性,O
614,ガス,O
614,の,O
614,拡散,O
614,を,O
614,行い,O
614,、,O
614,点検,O
614,強化,O
614,を,O
614,図り,O
614,ながら,O
614,グランド,O
614,を,O
614,増し,O
614,締め,O
614,する,O
614,こと,O
614,により,O
614,、,O
614,漏えい,O
614,が,O
614,停止,O
614,し,O
614,た,O
614,。,O
614,原因,O
614,は,O
614,、,O
614,シール,B-C
614,管理,I-C
614,不良,I-C
614,と,I-C
614,推定,I-C
614,さ,I-C
614,れる,I-C
614,。,O
75,020,O
75,-,O
75,421,O
75,ウォーターチリングユニット,B-EL
75,の,I-EL
75,点検,I-EL
75,中,I-EL
75,、,I-EL
75,漏えい,I-EL
75,試験,I-EL
75,を,I-EL
75,実施,I-EL
75,し,I-EL
75,た,I-EL
75,ところ,I-EL
75,、,I-EL
75,コンプレッサー,I-EL
75,へ,I-EL
75,の,I-EL
75,環,I-EL
75,配管,I-EL
75,から,I-EL
75,の,I-EL
75,ガス,I-EL
75,漏れ,I-EL
75,を,I-EL
75,発見,I-EL
75,し,I-EL
75,た,I-EL
75,。,O
75,原因,O
75,は,O
75,環,B-C
75,配管,I-C
75,同士,I-C
75,の,I-C
75,こすれ,I-C
75,による,I-C
75,摩耗,I-C
75,で,I-C
75,あっ,I-C
75,た,I-C
75,。,O
67,013,O
67,-,O
67,336,O
67,リフト,O
67,作業,O
67,中,O
67,の,O
67,日勤,O
67,者,O
67,が,O
67,、,O
67,7,O
67,号,O
67,道路,O
67,CTPB,O
67,付近,O
67,で,O
67,異臭,O
67,を,O
67,感じ,O
67,、,O
67,リフト,O
67,を,O
67,停止,O
67,し,O
67,、,O
67,CTPB,O
67,架,O
67,構内,O
67,の,O
67,点検,O
67,を,O
67,実施,O
67,し,O
67,た,O
67,ところ,O
67,、,O
67,2,O
67,階,O
67,付近,O
67,で,O
67,異臭,O
67,とともに,O
67,シュー,O
67,という,O
67,異常,O
67,音,O
67,を,O
67,確認,O
67,し,O
67,た,O
67,。,O
67,同時に,O
67,ガス,O
67,検,O
67,も,O
67,発,O
67,報,O
67,し,O
67,た,O
67,こと,O
67,により,O
67,、,O
67,CTPB,B-EL
67,プラント,I-EL
67,内,I-EL
67,で,I-EL
67,ガスタンク,I-EL
67,の,I-EL
67,本体,I-EL
67,上部,I-EL
67,フランジ,I-EL
67,部,I-EL
67,より,I-EL
67,、,I-EL
67,ブタジエンガス,I-EL
67,の,I-EL
67,漏えい,I-EL
67,が,I-EL
67,発見,I-EL
67,さ,I-EL
67,れ,I-EL
67,た,I-EL
67,。,O
67,本来,O
67,、,O
67,テフロン,O
67,包み,O
67,ガス,O
67,ケット,O
67,に対して,O
67,使用,O
67,する,O
67,必要,O
67,の,O
67,ない,O
67,シリコーン,O
67,系,O
67,の,O
67,ガスケットペースト,O
67,を,O
67,シール,O
67,面,O
67,に,O
67,塗布,O
67,し,O
67,た,O
67,。,O
67,原因,O
67,は,O
67,、,O
67,フランジ,B-C
67,の,I-C
67,締め,I-C
67,付け,I-C
67,に,I-C
67,伴い,I-C
67,ガスケットペースト,I-C
67,の,I-C
67,潤滑,I-C
67,性,I-C
67,により,I-C
67,ガス,I-C
67,ケット,I-C
67,が,I-C
67,滑り,I-C
67,、,I-C
67,内側,I-C
67,に,I-C
67,押し出さ,I-C
67,れ,I-C
67,た,I-C
67,もの,I-C
67,と,I-C
67,推定,I-C
67,さ,I-C
67,れる,I-C
67,。,O
67,一般,B-C
67,的,I-C
67,に,I-C
67,シリコーン,I-C
67,系,I-C
67,の,I-C
67,ガスケットペースト,I-C
67,は,I-C
67,滑り,I-C
67,が,I-C
67,生じ,I-C
67,やすい,I-C
67,が,I-C
67,、,I-C
67,平滑,I-C
67,性,I-C
67,の,I-C
67,高い,I-C
67,テフロン,I-C
67,面,I-C
67,に,I-C
67,塗布,I-C
67,し,I-C
67,た,I-C
67,こと,I-C
67,で,I-C
67,、,I-C
67,より,I-C
67,顕著,I-C
67,に,I-C
67,影響,I-C
67,が,I-C
67,出,I-C
67,た,I-C
67,もの,I-C
67,と,I-C
67,考え,I-C
67,られる,I-C
67,。,O
67,今後,O
67,は,O
67,、,O
67,①,O
67,テフロン,O
67,包み,O
67,ガス,O
67,ケット,O
67,に対して,O
67,シリコーン,O
67,系,O
67,ガスケットペースト,O
67,を,O
67,使用,O
67,し,O
67,ない,O
67,こと,O
67,と,O
67,し,O
67,た,O
67,。,O
67,②,O
67,フランジ,O
67,の,O
67,ボルト,O
67,に,O
67,固定,O
67,する,O
67,フック,O
67,の,O
67,付い,O
67,た,O
67,ガス,O
67,ケット,O
67,を,O
67,使用,O
67,する,O
67,。,O
67,③,O
67,フランジ,O
67,復旧,O
67,後,O
67,に,O
67,内部,O
67,から,O
67,ガス,O
67,ケット,O
67,の,O
67,ずれ込み,O
67,が,O
67,ない,O
67,か,O
67,確認,O
67,を,O
67,行う,O
67,。,O
67,④,O
67,同様,O
67,の,O
67,大,O
67,口径,O
67,フランジ,O
67,に対して,O
67,テフロン,O
67,包み,O
67,ガス,O
67,ケット,O
67,と,O
67,シリコーン,O
67,系,O
67,ペースト,O
67,を,O
67,組み合わせ,O
67,て,O
67,使用,O
67,し,O
67,て,O
67,いる,O
67,箇所,O
67,が,O
67,ない,O
67,か,O
67,調査,O
67,する,O
67,。,O
216,020,O
216,-,O
216,397,O
216,10,O
216,/,O
216,14,O
216,（,O
216,水,O
216,）～,O
216,17,O
216,（,O
216,土,O
216,）,O
216,・,O
216,当該,O
216,プラント,O
216,の,O
216,製品,O
216,銘柄,O
216,切替,O
216,に,O
216,伴う,O
216,一時,O
216,停止,O
216,により,O
216,、,O
216,冷凍,O
216,機,O
216,へ,O
216,の,O
216,負荷,O
216,が,O
216,なく,O
216,、,O
216,当該,O
216,機器,O
216,は,O
216,停止,O
216,し,O
216,て,O
216,い,O
216,た,O
216,。,O
216,10,O
216,/,O
216,17,O
216,（,O
216,土,O
216,）,O
216,・,O
216,定期,O
216,パトロール,O
216,にて,O
216,圧力,O
216,確認,O
216,。,O
216,低圧,O
216,側,O
216,の,O
216,圧力,O
216,が,O
216,下がっ,O
216,て,O
216,い,O
216,た,O
216,が,O
216,、,O
216,過去,O
216,に,O
216,も,O
216,実績,O
216,あり,O
216,気温,O
216,の,O
216,変化,O
216,と,O
216,判断,O
216,。,O
216,10,O
216,/,O
216,18,O
216,・,O
216,8,O
216,：,O
216,00,O
216,　,O
216,定期,O
216,パトロール,O
216,で,O
216,高圧,O
216,側,O
216,と,O
216,低圧,O
216,側,O
216,の,O
216,圧力,O
216,が,O
216,さらに,O
216,下がっ,O
216,て,O
216,い,O
216,た,O
216,ので,O
216,、,O
216,フロン,O
216,漏れ,O
216,を,O
216,疑い,O
216,下記,O
216,の,O
216,点検,O
216,を,O
216,実施,O
216,1,O
216,）,O
216,フロンリークテスター,O
216,で,O
216,漏れ,O
216,確認,O
216,→,O
216,検知,O
216,なし,O
216,2,O
216,）,O
216,モイスチャーゲージ,O
216,変色,O
216,確認,O
216,→,O
216,変色,O
216,なし,O
216,・,O
216,過去,O
216,に,O
216,も,O
216,実績,O
216,の,O
216,ない,O
216,圧力,O
216,低下,O
216,で,O
216,あり,O
216,、,O
216,職場,O
216,上司,O
216,連絡,O
216,、,O
216,技術,O
216,部,O
216,（,O
216,保全,O
216,部門,O
216,）,O
216,に,O
216,も,O
216,連絡,O
216,実施,O
216,。,O
216,フロン,O
216,漏れ,O
216,が,O
216,確認,O
216,でき,O
216,なかっ,O
216,た,O
216,ため,O
216,、,O
216,圧力,O
216,計,O
216,の,O
216,異常,O
216,の,O
216,可能,O
216,性,O
216,も,O
216,ある,O
216,と,O
216,判断,O
216,。,O
216,電源,O
216,OFF,O
216,、,O
216,冷媒,O
216,と,O
216,冷却,O
216,水,O
216,の,O
216,入出,O
216,を,O
216,閉止,O
216,状態,O
216,で,O
216,保持,O
216,し,O
216,、,O
216,技術,O
216,部,O
216,で,O
216,の,O
216,対応,O
216,を,O
216,依頼,O
216,。,O
216,10,O
216,/,O
216,19,O
216,・,O
216,技術,O
216,部,O
216,で,O
216,当該,O
216,機器,O
216,状況,O
216,確認,O
216,後,O
216,、,O
216,冷凍,O
216,機,O
216,メーカ,O
216,点検,O
216,依頼,O
216,10,O
216,/,O
216,20,O
216,・,O
216,メーカ,O
216,点検,O
216,実施,O
216,1,O
216,）,O
216,フロン,B-EL
216,回収,I-EL
216,にて,I-EL
216,テフロン,I-EL
216,減量,I-EL
216,から,I-EL
216,フロン,I-EL
216,の,I-EL
216,漏えい,I-EL
216,を,I-EL
216,確認,I-EL
216,（,O
216,充てん,O
216,量,O
216,42,O
216,kg,O
216,に対し,O
216,回収,O
216,0,O
216,.,O
216,1,O
216,kg,O
216,）,O
216,2,O
216,）,O
216,気密,O
216,試験,O
216,において,O
216,、,O
216,膨張,O
216,弁,O
216,から,O
216,の,O
216,フロン,O
216,漏えい,O
216,個所,O
216,を,O
216,特定,O
87,020,O
87,-,O
87,577,O
87,LPG,O
87,冷凍,O
87,貯槽,O
87,は,O
87,、,O
87,タンク,O
87,内,O
87,の,O
87,液,O
87,抜き,O
87,中,O
87,に,O
87,移送,O
87,ポンプ,O
87,が,O
87,空,O
87,引き,O
87,し,O
87,た,O
87,ため,O
87,ポンプ,O
87,を,O
87,停止,O
87,し,O
87,、,O
87,吸入,O
87,ライン,O
87,の,O
87,充,O
87,液,O
87,作業,O
87,を,O
87,実施,O
87,し,O
87,た,O
87,。,O
87,その後,O
87,、,O
87,充,O
87,液,O
87,を,O
87,確認,O
